a,b,c
-0.681340896989199,-0.696851091169777,0.2
-0.681340896989199,-0.696851091169777,0.2
-0.531340896989199,-0.496851091169777,0.2
-0.531340896989199,-0.496851091169777,0.2
-0.651164567323581,-0.473786930584947,0.2
-0.651164567323581,-0.473786930584947,0.2
-0.801164567323581,-0.473786930584947,0.2
-0.801164567323581,-0.473786930584947,0.2
-0.651164567323581,-0.673786930584947,0.2
-0.651164567323581,-0.673786930584947,0.2
-0.689471166960446,-0.473986116692292,0.2
-0.689471166960446,-0.473986116692292,0.2
-0.839471166960446,-0.473986116692292,0.2
-0.839471166960446,-0.473986116692292,0.2
-0.539471166960446,-0.473986116692292,0.2
-0.539471166960446,-0.473986116692292,0.2
-0.691015776919764,-0.462656175496274,0.2
-0.691015776919764,-0.462656175496274,0.2
-0.541015776919764,-0.462656175496274,0.2
-0.541015776919764,-0.462656175496274,0.2
-0.691015776919764,-0.662656175496274,0.2
-0.691015776919764,-0.662656175496274,0.2
-0.66101587491028,-0.474666569577114,0.2
-0.66101587491028,-0.474666569577114,0.2
-0.51101587491028,-0.474666569577114,0.2
-0.51101587491028,-0.474666569577114,0.2
-0.81101587491028,-0.474666569577114,0.2
-0.81101587491028,-0.474666569577114,0.2
-0.682690644071363,-0.678977689208673,0.2
-0.682690644071363,-0.678977689208673,0.2
-0.832690644071363,-0.478977689208673,0.2
-0.832690644071363,-0.478977689208673,0.2
-0.532690644071363,-0.478977689208673,0.2
-0.532690644071363,-0.478977689208673,0.2
-0.693281657559284,-0.671860392672459,0.2
-0.693281657559284,-0.671860392672459,0.2
-0.843281657559284,-0.471860392672459,0.2
-0.843281657559284,-0.471860392672459,0.2
-0.693281657559284,-0.471860392672459,0.2
-0.693281657559284,-0.471860392672459,0.2
-0.651879051540365,-0.686758159596382,0.2
-0.651879051540365,-0.686758159596382,0.2
-0.501879051540365,-0.486758159596382,0.2
-0.501879051540365,-0.486758159596382,0.2
-0.801879051540365,-0.486758159596382,0.2
-0.801879051540365,-0.486758159596382,0.2
-0.682867037738079,-0.682373589786564,0.2
-0.682867037738079,-0.682373589786564,0.2
-0.532867037738079,-0.482373589786564,0.2
-0.532867037738079,-0.482373589786564,0.2
-0.682867037738079,-0.482373589786564,0.2
-0.682867037738079,-0.482373589786564,0.2
-0.6932307092199,-0.693034480663141,0.2
-0.6932307092199,-0.693034480663141,0.2
-0.6932307092199,-0.493034480663141,0.2
-0.6932307092199,-0.493034480663141,0.2
-0.8432307092199,-0.493034480663141,0.2
-0.8432307092199,-0.493034480663141,0.2
-0.683658751067384,-0.671393827410824,0.2
-0.683658751067384,-0.671393827410824,0.2
-0.683658751067384,-0.471393827410823,0.2
-0.683658751067384,-0.471393827410823,0.2
-0.533658751067384,-0.471393827410823,0.2
-0.533658751067384,-0.471393827410823,0.2
-0.844037609192029,-0.495719920702304,0.2
-0.844037609192029,-0.495719920702304,0.2
-0.694037609192029,-0.695719920702304,0.2
-0.694037609192029,-0.695719920702304,0.2
-0.544037609192029,-0.495719920702304,0.2
-0.544037609192029,-0.495719920702304,0.2
-0.849991579305848,-0.466746028308477,0.2
-0.849991579305848,-0.466746028308477,0.2
-0.699991579305848,-0.666746028308477,0.2
-0.699991579305848,-0.666746028308477,0.2
-0.699991579305848,-0.466746028308477,0.2
-0.699991579305848,-0.466746028308477,0.2
-0.800272231976679,-0.487669548713812,0.2
-0.800272231976679,-0.487669548713812,0.2
-0.500272231976679,-0.487669548713812,0.2
-0.500272231976679,-0.487669548713812,0.2
-0.650272231976679,-0.687669548713812,0.2
-0.650272231976679,-0.687669548713812,0.2
-0.804520423214055,-0.460411131582407,0.2
-0.804520423214055,-0.460411131582407,0.2
-0.504520423214055,-0.460411131582407,0.2
-0.504520423214055,-0.460411131582407,0.2
-0.654520423214055,-0.460411131582407,0.2
-0.654520423214055,-0.460411131582407,0.2
-0.81448340677026,-0.461950407272757,0.2
-0.81448340677026,-0.461950407272757,0.2
-0.66448340677026,-0.461950407272757,0.2
-0.66448340677026,-0.461950407272757,0.2
-0.66448340677026,-0.661950407272757,0.2
-0.66448340677026,-0.661950407272757,0.2
-0.801845849856317,-0.4753255591312,0.2
-0.801845849856317,-0.4753255591312,0.2
-0.651845849856317,-0.4753255591312,0.2
-0.651845849856317,-0.4753255591312,0.2
-0.501845849856317,-0.4753255591312,0.2
-0.501845849856317,-0.4753255591312,0.2
-0.543534555220322,-0.474373576346066,0.2
-0.543534555220322,-0.474373576346066,0.2
-0.693534555220322,-0.674373576346066,0.2
-0.693534555220322,-0.674373576346066,0.2
-0.843534555220323,-0.474373576346066,0.2
-0.843534555220323,-0.474373576346066,0.2
-0.503093715887368,-0.491715993223991,0.2
-0.503093715887368,-0.491715993223991,0.2
-0.653093715887368,-0.69171599322399,0.2
-0.653093715887368,-0.69171599322399,0.2
-0.653093715887368,-0.491715993223991,0.2
-0.653093715887368,-0.491715993223991,0.2
-0.513115021829878,-0.472517809322396,0.2
-0.513115021829878,-0.472517809322396,0.2
-0.813115021829878,-0.472517809322396,0.2
-0.813115021829878,-0.472517809322396,0.2
-0.663115021829878,-0.672517809322396,0.2
-0.663115021829878,-0.672517809322396,0.2
-0.512780479759909,-0.499001201011349,0.2
-0.512780479759909,-0.499001201011349,0.2
-0.812780479759909,-0.499001201011349,0.2
-0.812780479759909,-0.499001201011349,0.2
-0.662780479759909,-0.499001201011349,0.2
-0.662780479759909,-0.499001201011349,0.2
-0.522861538403908,-0.466559575560629,0.2
-0.522861538403908,-0.466559575560629,0.2
-0.672861538403908,-0.466559575560629,0.2
-0.672861538403908,-0.466559575560629,0.2
-0.672861538403908,-0.666559575560629,0.2
-0.672861538403908,-0.666559575560629,0.2
-0.506675860388272,-0.473904512494586,0.2
-0.506675860388272,-0.473904512494586,0.2
-0.656675860388272,-0.473904512494586,0.2
-0.656675860388272,-0.473904512494586,0.2
-0.806675860388272,-0.473904512494586,0.2
-0.806675860388272,-0.473904512494586,0.2
-0.680095854436919,-0.476632599127835,0.2
-0.680095854436919,-0.476632599127835,0.2
-0.680095854436919,-0.676632599127835,0.2
-0.680095854436919,-0.676632599127835,0.2
-0.830095854436919,-0.476632599127835,0.2
-0.830095854436919,-0.476632599127835,0.2
-0.652177020640481,-0.493528636531094,0.2
-0.652177020640481,-0.493528636531094,0.2
-0.652177020640481,-0.693528636531094,0.2
-0.652177020640481,-0.693528636531094,0.2
-0.502177020640481,-0.493528636531094,0.2
-0.502177020640481,-0.493528636531094,0.2
-0.681192084572703,-0.47062827812983,0.2
-0.681192084572703,-0.47062827812983,0.2
-0.831192084572703,-0.47062827812983,0.2
-0.831192084572703,-0.47062827812983,0.2
-0.681192084572703,-0.67062827812983,0.2
-0.681192084572703,-0.67062827812983,0.2
-0.651439174824523,-0.463926147386028,0.2
-0.651439174824523,-0.463926147386028,0.2
-0.801439174824523,-0.463926147386028,0.2
-0.801439174824523,-0.463926147386028,0.2
-0.501439174824523,-0.463926147386028,0.2
-0.501439174824523,-0.463926147386028,0.2
-0.670872146990114,-0.465969880117733,0.2
-0.670872146990114,-0.465969880117733,0.2
-0.520872146990114,-0.465969880117733,0.2
-0.520872146990114,-0.465969880117733,0.2
-0.670872146990114,-0.665969880117733,0.2
-0.670872146990114,-0.665969880117733,0.2
-0.653365897258982,-0.472488832451562,0.2
-0.653365897258982,-0.472488832451562,0.2
-0.503365897258982,-0.472488832451562,0.2
-0.503365897258982,-0.472488832451562,0.2
-0.803365897258982,-0.472488832451562,0.2
-0.803365897258982,-0.472488832451562,0.2
